Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Unit_Price,Quantity,Payment_Method,City,State,Store_Type,Salesperson_ID,Total_Sale
TRX-36832,2023-03-11,CUST-4909,Carnes,Coca-Cola,65.25,19,Cartão de Débito,Curitiba,PE,Hipermercado,EMP-373,1239.75
TRX-99158,2020-07-09,CUST-1892,Bebidas,Queijo Mussarela,35.18,16,Boleto,Manaus,RJ,Loja de Conveniência,EMP-826,562.88
TRX-98907,2020-09-10,CUST-8405,Carnes,Queijo Mussarela,80.19,3,Cartão de Débito,Fortaleza,RJ,Supermercado,EMP-500,240.57
TRX-47797,2014-02-04,CUST-3699,Frios,Coca-Cola,70.01,16,Cartão de Débito,Curitiba,AM,Supermercado,EMP-400,1120.16
TRX-99443,2018-09-05,CUST-8764,Frios,Leite Integral,44.94,1,Dinheiro,Curitiba,RJ,Supermercado,EMP-992,44.94
TRX-40451,2024-09-21,CUST-6503,Laticínios,Filé de Frango,34.94,11,Pix,Brasília,AM,Loja de Conveniência,EMP-568,384.34
TRX-84350,2016-03-26,CUST-6021,Snacks,Chocolate,26.74,16,Dinheiro,Porto Alegre,SP,Minimercado,EMP-461,427.84
TRX-69759,2016-03-20,CUST-3634,Grãos,Filé de Frango,29.24,6,Cartão de Débito,Belo Horizonte,PR,Supermercado,EMP-142,175.44
TRX-85304,2017-03-15,CUST-5266,Frios,Batata Chips,21.31,2,Dinheiro,Recife,MG,Hipermercado,EMP-559,42.62
TRX-31311,2020-09-10,CUST-2990,Bebidas,Leite Integral,93.18,5,Pix,Recife,MG,Supermercado,EMP-856,465.90000000000003
TRX-76507,2020-06-21,CUST-5842,Laticínios,Queijo Mussarela,96.99,19,Cartão de Débito,Brasília,CE,Hipermercado,EMP-805,1842.81
TRX-72781,2013-01-05,CUST-2914,Frios,Coca-Cola,40.76,8,Pix,Recife,RJ,Hipermercado,EMP-156,326.08
TRX-94058,2021-04-19,CUST-9625,Snacks,Chocolate,93.63,9,Cartão de Débito,São Paulo,RJ,Loja de Conveniência,EMP-793,842.67
TRX-21452,2022-09-13,CUST-4185,Laticínios,Queijo Mussarela,60.71,17,Cartão de Crédito,Recife,BA,Minimercado,EMP-833,1032.07
TRX-58448,2018-07-12,CUST-1199,Frios,Queijo Mussarela,35.78,15,Boleto,Rio de Janeiro,PR,Loja de Conveniência,EMP-859,536.7
TRX-67999,2018-05-06,CUST-7944,Grãos,Leite Integral,14.82,19,Boleto,Rio de Janeiro,MG,Minimercado,EMP-410,281.58
TRX-78852,2019-06-03,CUST-7156,Bebidas,Coca-Cola,41.54,9,Pix,Belo Horizonte,AM,Loja de Conveniência,EMP-827,373.86
TRX-27947,2021-04-06,CUST-7254,Frios,Filé de Frango,49.57,10,Boleto,Porto Alegre,CE,Loja de Conveniência,EMP-329,495.7
TRX-10320,2012-03-09,CUST-5917,Grãos,Chocolate,64.02,4,Dinheiro,Salvador,MG,Loja de Conveniência,EMP-804,256.08
TRX-42079,2022-01-04,CUST-5541,Laticínios,Coca-Cola,60.29,12,Boleto,Fortaleza,DF,Loja de Conveniência,EMP-989,723.48
TRX-92312,2016-11-16,CUST-2959,Frios,Filé de Frango,73.56,1,Dinheiro,Belo Horizonte,DF,Supermercado,EMP-249,73.56
TRX-70429,2017-12-05,CUST-6855,Snacks,Coca-Cola,27.99,14,Dinheiro,São Paulo,RS,Hipermercado,EMP-642,391.85999999999996
TRX-20069,2022-09-07,CUST-4002,Doces,Coca-Cola,60.28,6,Boleto,Recife,PE,Hipermercado,EMP-377,361.68
TRX-57516,2022-02-18,CUST-6761,Doces,Batata Chips,2.28,17,Dinheiro,Recife,CE,Loja de Conveniência,EMP-448,38.76
TRX-23424,2014-04-05,CUST-9247,Snacks,Chocolate,19.65,18,Boleto,Manaus,AM,Supermercado,EMP-527,353.7
TRX-20013,2019-02-27,CUST-3150,Bebidas,Leite Integral,35.47,12,Cartão de Débito,Fortaleza,DF,Hipermercado,EMP-276,425.64
TRX-49935,2023-01-24,CUST-2943,Snacks,Batata Chips,85.82,5,Cartão de Débito,Porto Alegre,MG,Minimercado,EMP-233,429.09999999999997
TRX-65680,2013-12-25,CUST-2830,Bebidas,Coca-Cola,77.69,14,Cartão de Crédito,Curitiba,RJ,Supermercado,EMP-912,1087.6599999999999
TRX-77302,2022-10-02,CUST-8685,Bebidas,Queijo Mussarela,5.28,10,Cartão de Crédito,Rio de Janeiro,RJ,Minimercado,EMP-701,52.800000000000004
TRX-34219,2015-11-12,CUST-1479,Bebidas,Batata Chips,84.74,9,Boleto,Recife,PE,Minimercado,EMP-975,762.66
TRX-90341,2020-04-17,CUST-2119,Bebidas,Chocolate,58.24,1,Boleto,Curitiba,PR,Hipermercado,EMP-275,58.24
TRX-80402,2024-01-24,CUST-2616,Snacks,Filé de Frango,85.28,16,Dinheiro,Brasília,MG,Loja de Conveniência,EMP-789,1364.48
TRX-33704,2013-06-13,CUST-7948,Snacks,Filé de Frango,23.53,4,Dinheiro,Rio de Janeiro,CE,Supermercado,EMP-632,94.12
TRX-74987,2014-06-23,CUST-5723,Carnes,Arroz Branco,5.02,11,Pix,Rio de Janeiro,BA,Hipermercado,EMP-567,55.22
TRX-50895,2021-11-27,CUST-8273,Snacks,Filé de Frango,41.32,14,Cartão de Débito,Rio de Janeiro,CE,Hipermercado,EMP-283,578.48
TRX-98363,2012-08-22,CUST-2723,Laticínios,Leite Integral,52.74,3,Cartão de Crédito,Belo Horizonte,BA,Loja de Conveniência,EMP-811,158.22
TRX-23332,2021-12-06,CUST-2060,Frios,Batata Chips,34.52,20,Pix,Rio de Janeiro,PR,Loja de Conveniência,EMP-842,690.4000000000001
TRX-46505,2019-12-25,CUST-5472,Doces,Chocolate,80.3,13,Dinheiro,Fortaleza,DF,Loja de Conveniência,EMP-596,1043.8999999999999
TRX-46554,2020-03-25,CUST-8448,Bebidas,Coca-Cola,25.82,16,Cartão de Débito,Belo Horizonte,SP,Supermercado,EMP-855,413.12
TRX-18942,2012-08-22,CUST-1438,Snacks,Leite Integral,60.85,11,Cartão de Débito,Porto Alegre,DF,Supermercado,EMP-878,669.35
TRX-96649,2013-09-25,CUST-9064,Doces,Leite Integral,20.99,16,Pix,Manaus,RS,Hipermercado,EMP-928,335.84
TRX-81646,2020-01-25,CUST-1517,Laticínios,Coca-Cola,38.98,11,Pix,Fortaleza,CE,Supermercado,EMP-133,428.78
TRX-82963,2014-11-28,CUST-5965,Grãos,Batata Chips,49.66,5,Dinheiro,Salvador,CE,Supermercado,EMP-682,248.29999999999998
TRX-74297,2022-11-18,CUST-9837,Carnes,Leite Integral,48.12,6,Boleto,São Paulo,BA,Hipermercado,EMP-606,288.71999999999997
TRX-59518,2021-10-22,CUST-6779,Doces,Queijo Mussarela,32.73,1,Boleto,São Paulo,MG,Hipermercado,EMP-457,32.73
TRX-86541,2024-01-25,CUST-6591,Laticínios,Coca-Cola,43.39,12,Pix,Recife,SP,Minimercado,EMP-353,520.6800000000001
TRX-94945,2015-05-19,CUST-2391,Grãos,Coca-Cola,87.03,4,Dinheiro,Belo Horizonte,SP,Hipermercado,EMP-138,348.12
TRX-96214,2019-07-19,CUST-9433,Laticínios,Queijo Mussarela,3.02,16,Boleto,São Paulo,PE,Loja de Conveniência,EMP-684,48.32
TRX-52260,2018-10-04,CUST-9001,Bebidas,Arroz Branco,67.84,11,Pix,Manaus,PE,Minimercado,EMP-729,746.24
TRX-57622,2016-07-07,CUST-9142,Grãos,Chocolate,97.44,3,Boleto,Curitiba,RS,Hipermercado,EMP-148,292.32
TRX-85172,2016-07-26,CUST-4700,Carnes,Arroz Branco,95.84,19,Cartão de Crédito,Brasília,PE,Hipermercado,EMP-168,1820.96
TRX-79607,2021-08-14,CUST-4436,Frios,Chocolate,8.59,10,Boleto,Porto Alegre,BA,Hipermercado,EMP-304,85.9
TRX-62730,2018-05-20,CUST-9443,Laticínios,Arroz Branco,76.58,6,Cartão de Crédito,Manaus,MG,Loja de Conveniência,EMP-318,459.48
TRX-71249,2022-05-21,CUST-9728,Doces,Filé de Frango,85.42,14,Boleto,São Paulo,AM,Minimercado,EMP-473,1195.88
TRX-29365,2019-04-05,CUST-5919,Doces,Leite Integral,41.62,3,Cartão de Débito,Salvador,RS,Hipermercado,EMP-761,124.85999999999999
TRX-43612,2014-11-20,CUST-4868,Laticínios,Batata Chips,12.24,7,Cartão de Crédito,Curitiba,RS,Loja de Conveniência,EMP-597,85.68
TRX-67164,2020-07-21,CUST-1606,Snacks,Batata Chips,28.0,1,Dinheiro,Porto Alegre,AM,Minimercado,EMP-759,28.0
TRX-73680,2012-01-02,CUST-2375,Frios,Filé de Frango,30.5,3,Pix,Recife,RJ,Loja de Conveniência,EMP-959,91.5
TRX-28423,2023-04-04,CUST-9196,Bebidas,Filé de Frango,66.76,19,Boleto,Porto Alegre,CE,Supermercado,EMP-343,1268.44
TRX-26027,2021-06-11,CUST-7388,Doces,Arroz Branco,74.65,14,Cartão de Débito,Belo Horizonte,RJ,Minimercado,EMP-319,1045.1000000000001
TRX-67602,2016-07-09,CUST-1916,Laticínios,Filé de Frango,38.1,4,Dinheiro,Manaus,BA,Loja de Conveniência,EMP-799,152.4
TRX-46403,2015-03-12,CUST-8786,Grãos,Queijo Mussarela,82.32,1,Boleto,São Paulo,SP,Minimercado,EMP-359,82.32
TRX-60422,2020-05-21,CUST-6945,Doces,Arroz Branco,13.08,8,Pix,Salvador,SP,Loja de Conveniência,EMP-361,104.64
TRX-21829,2016-04-10,CUST-4446,Doces,Batata Chips,91.67,11,Pix,São Paulo,RS,Supermercado,EMP-942,1008.37
TRX-74447,2024-08-24,CUST-7765,Doces,Queijo Mussarela,72.02,4,Cartão de Débito,Porto Alegre,AM,Supermercado,EMP-460,288.08
TRX-88920,2018-12-27,CUST-9973,Grãos,Queijo Mussarela,45.87,1,Cartão de Crédito,Belo Horizonte,CE,Minimercado,EMP-103,45.87
TRX-36224,2018-11-10,CUST-6140,Carnes,Coca-Cola,11.97,8,Boleto,Belo Horizonte,DF,Loja de Conveniência,EMP-911,95.76
TRX-69177,2017-08-28,CUST-3187,Frios,Batata Chips,69.06,11,Dinheiro,Curitiba,RJ,Loja de Conveniência,EMP-476,759.6600000000001
TRX-61576,2014-07-27,CUST-4677,Bebidas,Coca-Cola,92.39,20,Cartão de Débito,Rio de Janeiro,CE,Minimercado,EMP-368,1847.8
TRX-32119,2023-01-13,CUST-8027,Carnes,Queijo Mussarela,15.78,12,Cartão de Débito,Brasília,RJ,Supermercado,EMP-835,189.35999999999999
TRX-67037,2020-08-27,CUST-9096,Bebidas,Batata Chips,71.64,7,Dinheiro,Porto Alegre,CE,Loja de Conveniência,EMP-233,501.48
TRX-37080,2018-10-07,CUST-5636,Grãos,Arroz Branco,19.75,6,Pix,Belo Horizonte,SP,Hipermercado,EMP-368,118.5
TRX-90960,2015-08-08,CUST-7056,Carnes,Arroz Branco,65.08,3,Cartão de Crédito,Fortaleza,MG,Hipermercado,EMP-809,195.24
TRX-37815,2018-12-13,CUST-7935,Grãos,Filé de Frango,26.37,4,Boleto,São Paulo,SP,Hipermercado,EMP-340,105.48
TRX-56439,2019-10-22,CUST-1745,Bebidas,Queijo Mussarela,50.95,13,Dinheiro,Salvador,PE,Minimercado,EMP-672,662.35
TRX-86085,2012-03-09,CUST-3783,Carnes,Leite Integral,93.1,15,Cartão de Débito,Rio de Janeiro,PE,Loja de Conveniência,EMP-245,1396.5
TRX-25314,2016-06-02,CUST-3095,Laticínios,Chocolate,97.36,9,Dinheiro,Salvador,RS,Hipermercado,EMP-727,876.24
TRX-44571,2024-09-11,CUST-8139,Snacks,Queijo Mussarela,73.95,16,Cartão de Débito,Manaus,CE,Supermercado,EMP-293,1183.2
TRX-17152,2014-04-06,CUST-1587,Laticínios,Queijo Mussarela,17.19,15,Pix,Rio de Janeiro,CE,Supermercado,EMP-552,257.85
TRX-83512,2017-08-15,CUST-9077,Bebidas,Chocolate,72.26,5,Cartão de Crédito,Recife,RJ,Minimercado,EMP-989,361.3
TRX-33678,2016-03-24,CUST-9335,Doces,Queijo Mussarela,56.76,19,Cartão de Débito,Brasília,SP,Minimercado,EMP-526,1078.44
TRX-42264,2013-08-22,CUST-2545,Frios,Coca-Cola,29.14,4,Pix,Recife,DF,Supermercado,EMP-957,116.56
TRX-30155,2017-01-03,CUST-8540,Doces,Arroz Branco,66.29,15,Dinheiro,Brasília,SP,Hipermercado,EMP-144,994.3500000000001
TRX-91574,2022-08-11,CUST-3118,Snacks,Chocolate,5.82,10,Dinheiro,São Paulo,RJ,Loja de Conveniência,EMP-194,58.2
TRX-43444,2018-03-08,CUST-7535,Bebidas,Coca-Cola,85.38,6,Pix,Salvador,RS,Minimercado,EMP-223,512.28
TRX-74336,2016-07-24,CUST-6080,Grãos,Filé de Frango,14.0,4,Dinheiro,Manaus,PR,Loja de Conveniência,EMP-556,56.0
TRX-72447,2018-05-19,CUST-7931,Bebidas,Chocolate,42.83,12,Boleto,Belo Horizonte,BA,Loja de Conveniência,EMP-195,513.96
TRX-77284,2012-06-15,CUST-4673,Grãos,Arroz Branco,71.65,16,Boleto,Manaus,RJ,Hipermercado,EMP-579,1146.4
TRX-20378,2018-08-10,CUST-3434,Snacks,Arroz Branco,90.39,8,Boleto,Salvador,RS,Supermercado,EMP-664,723.12
TRX-15910,2013-09-04,CUST-9366,Laticínios,Leite Integral,10.35,19,Dinheiro,Recife,RS,Supermercado,EMP-887,196.65
TRX-12132,2020-02-24,CUST-8583,Snacks,Chocolate,19.04,13,Cartão de Crédito,Rio de Janeiro,BA,Hipermercado,EMP-421,247.51999999999998
TRX-69637,2021-11-15,CUST-5342,Frios,Chocolate,81.19,7,Cartão de Débito,Rio de Janeiro,DF,Hipermercado,EMP-992,568.3299999999999
TRX-23936,2022-07-18,CUST-1293,Bebidas,Leite Integral,12.55,6,Pix,Fortaleza,BA,Loja de Conveniência,EMP-410,75.30000000000001
TRX-90837,2021-06-23,CUST-7471,Doces,Queijo Mussarela,9.68,5,Cartão de Crédito,Curitiba,RJ,Supermercado,EMP-812,48.4
TRX-13514,2015-04-16,CUST-3378,Grãos,Batata Chips,44.14,18,Cartão de Débito,Rio de Janeiro,RS,Loja de Conveniência,EMP-251,794.52
TRX-65296,2019-01-04,CUST-3721,Snacks,Arroz Branco,70.56,16,Pix,São Paulo,CE,Minimercado,EMP-306,1128.96
TRX-84636,2016-07-02,CUST-6469,Bebidas,Coca-Cola,63.41,14,Pix,Fortaleza,DF,Hipermercado,EMP-137,887.74
TRX-62386,2019-08-17,CUST-8993,Snacks,Arroz Branco,7.01,1,Pix,Brasília,PE,Supermercado,EMP-374,7.01
TRX-64675,2022-08-04,CUST-9106,Carnes,Arroz Branco,35.33,14,Cartão de Crédito,Belo Horizonte,RS,Minimercado,EMP-580,494.62
TRX-67424,2017-04-17,CUST-4599,Carnes,Arroz Branco,34.58,20,Pix,Belo Horizonte,RS,Loja de Conveniência,EMP-526,691.5999999999999
TRX-95524,2022-12-12,CUST-8738,Doces,Chocolate,17.04,7,Dinheiro,Rio de Janeiro,CE,Minimercado,EMP-277,119.28
TRX-30488,2015-10-16,CUST-2653,Doces,Leite Integral,94.36,16,Dinheiro,Curitiba,PR,Supermercado,EMP-118,1509.76
TRX-44184,2017-06-22,CUST-3598,Snacks,Chocolate,86.09,17,Cartão de Crédito,Rio de Janeiro,PE,Loja de Conveniência,EMP-216,1463.53
TRX-39712,2021-02-18,CUST-4671,Laticínios,Queijo Mussarela,99.37,12,Cartão de Crédito,Manaus,RS,Minimercado,EMP-973,1192.44
TRX-77552,2023-10-22,CUST-2706,Grãos,Coca-Cola,92.74,15,Pix,Rio de Janeiro,RJ,Supermercado,EMP-943,1391.1
TRX-15501,2020-09-04,CUST-3736,Grãos,Coca-Cola,87.22,12,Cartão de Débito,Porto Alegre,CE,Loja de Conveniência,EMP-850,1046.6399999999999
TRX-30223,2013-11-12,CUST-6482,Doces,Batata Chips,13.18,7,Pix,Salvador,SP,Minimercado,EMP-954,92.25999999999999
TRX-72084,2024-06-10,CUST-9274,Snacks,Coca-Cola,27.34,14,Dinheiro,Curitiba,MG,Loja de Conveniência,EMP-906,382.76
TRX-28087,2015-07-14,CUST-7706,Laticínios,Chocolate,52.1,12,Cartão de Crédito,Fortaleza,MG,Supermercado,EMP-834,625.2
TRX-77809,2024-02-03,CUST-6542,Frios,Leite Integral,98.21,6,Pix,São Paulo,BA,Supermercado,EMP-776,589.26
TRX-29785,2022-10-02,CUST-9516,Frios,Leite Integral,40.8,18,Dinheiro,Recife,PE,Supermercado,EMP-946,734.4
TRX-79178,2016-10-05,CUST-7618,Laticínios,Arroz Branco,21.31,18,Boleto,Brasília,CE,Hipermercado,EMP-931,383.58
TRX-95033,2024-07-25,CUST-4232,Frios,Coca-Cola,4.66,11,Pix,Belo Horizonte,AM,Hipermercado,EMP-318,51.260000000000005
TRX-77065,2013-09-10,CUST-9541,Frios,Chocolate,63.93,1,Cartão de Crédito,Manaus,DF,Hipermercado,EMP-347,63.93
TRX-49838,2024-12-14,CUST-9278,Bebidas,Arroz Branco,6.93,12,Dinheiro,Manaus,PE,Supermercado,EMP-148,83.16
TRX-95322,2024-02-15,CUST-5881,Carnes,Arroz Branco,1.52,11,Cartão de Débito,Brasília,DF,Minimercado,EMP-458,16.72
TRX-47294,2016-11-26,CUST-3293,Grãos,Leite Integral,52.45,8,Cartão de Crédito,Recife,AM,Minimercado,EMP-942,419.6
TRX-57352,2024-08-04,CUST-3401,Grãos,Leite Integral,83.02,3,Cartão de Crédito,São Paulo,BA,Minimercado,EMP-587,249.06
TRX-68479,2015-02-12,CUST-9622,Laticínios,Filé de Frango,56.34,13,Dinheiro,Brasília,CE,Loja de Conveniência,EMP-550,732.4200000000001
TRX-74165,2023-12-14,CUST-3668,Snacks,Filé de Frango,13.59,15,Cartão de Débito,Manaus,AM,Supermercado,EMP-811,203.85
TRX-69694,2015-08-02,CUST-3569,Carnes,Queijo Mussarela,92.25,4,Boleto,Salvador,RJ,Supermercado,EMP-478,369.0
TRX-47957,2021-01-17,CUST-3511,Bebidas,Queijo Mussarela,31.19,12,Dinheiro,Porto Alegre,CE,Supermercado,EMP-910,374.28000000000003
TRX-28630,2014-10-14,CUST-1797,Frios,Queijo Mussarela,22.34,16,Cartão de Crédito,Rio de Janeiro,AM,Hipermercado,EMP-169,357.44
TRX-64732,2012-08-19,CUST-6074,Carnes,Leite Integral,90.13,13,Pix,Brasília,MG,Minimercado,EMP-616,1171.69
TRX-70415,2022-08-22,CUST-8357,Snacks,Chocolate,73.06,3,Boleto,Brasília,BA,Loja de Conveniência,EMP-338,219.18
TRX-54433,2018-09-02,CUST-8259,Grãos,Queijo Mussarela,64.95,6,Cartão de Crédito,Brasília,RS,Supermercado,EMP-759,389.70000000000005
TRX-21161,2020-04-20,CUST-9877,Carnes,Chocolate,6.23,19,Boleto,Curitiba,CE,Supermercado,EMP-223,118.37
TRX-79711,2022-03-01,CUST-5504,Doces,Batata Chips,25.28,19,Pix,Rio de Janeiro,AM,Hipermercado,EMP-511,480.32000000000005
TRX-15896,2021-08-28,CUST-1381,Frios,Leite Integral,18.87,1,Boleto,Recife,BA,Hipermercado,EMP-193,18.87
TRX-23019,2013-09-06,CUST-5675,Snacks,Batata Chips,26.3,3,Cartão de Débito,Porto Alegre,BA,Minimercado,EMP-160,78.9
TRX-52636,2021-03-01,CUST-1958,Frios,Leite Integral,10.78,5,Pix,Recife,RS,Loja de Conveniência,EMP-947,53.9
TRX-16799,2013-04-08,CUST-4874,Laticínios,Filé de Frango,75.49,13,Cartão de Crédito,Porto Alegre,SP,Hipermercado,EMP-575,981.3699999999999
TRX-63356,2020-02-16,CUST-1473,Laticínios,Arroz Branco,24.14,1,Dinheiro,Manaus,DF,Supermercado,EMP-352,24.14
TRX-82706,2024-11-26,CUST-3057,Frios,Filé de Frango,41.27,3,Boleto,Curitiba,MG,Hipermercado,EMP-653,123.81
TRX-42133,2014-09-14,CUST-8401,Bebidas,Coca-Cola,81.45,20,Dinheiro,Belo Horizonte,SP,Supermercado,EMP-593,1629.0
TRX-88363,2016-05-27,CUST-7228,Frios,Chocolate,63.59,19,Boleto,Porto Alegre,SP,Minimercado,EMP-856,1208.21
TRX-83804,2020-02-10,CUST-2469,Laticínios,Arroz Branco,13.17,5,Boleto,Porto Alegre,BA,Minimercado,EMP-725,65.85
TRX-51720,2020-11-11,CUST-5282,Doces,Arroz Branco,45.82,8,Dinheiro,Recife,PR,Loja de Conveniência,EMP-713,366.56
TRX-12080,2017-12-05,CUST-1033,Carnes,Leite Integral,1.42,1,Cartão de Débito,Salvador,AM,Loja de Conveniência,EMP-880,1.42
TRX-80533,2018-02-26,CUST-2270,Carnes,Coca-Cola,89.36,15,Cartão de Crédito,Recife,BA,Hipermercado,EMP-496,1340.4
TRX-11105,2014-02-15,CUST-7069,Snacks,Leite Integral,1.93,1,Dinheiro,Recife,PR,Supermercado,EMP-935,1.93
TRX-91951,2021-05-26,CUST-4623,Snacks,Leite Integral,96.76,2,Dinheiro,Fortaleza,DF,Minimercado,EMP-107,193.52
TRX-93681,2015-07-04,CUST-5544,Carnes,Filé de Frango,49.91,18,Cartão de Débito,Brasília,DF,Minimercado,EMP-166,898.3799999999999
TRX-26809,2021-12-03,CUST-3087,Frios,Filé de Frango,85.69,17,Dinheiro,Curitiba,SP,Hipermercado,EMP-797,1456.73
TRX-69497,2020-01-14,CUST-1849,Doces,Queijo Mussarela,43.82,14,Dinheiro,Rio de Janeiro,AM,Loja de Conveniência,EMP-607,613.48
TRX-77797,2017-01-24,CUST-4678,Bebidas,Queijo Mussarela,91.92,18,Pix,Recife,SP,Loja de Conveniência,EMP-299,1654.56
TRX-20722,2017-10-26,CUST-1415,Grãos,Batata Chips,97.83,14,Cartão de Crédito,Curitiba,PR,Minimercado,EMP-437,1369.62
TRX-18237,2016-11-21,CUST-2584,Bebidas,Leite Integral,43.76,1,Boleto,Recife,RS,Minimercado,EMP-210,43.76
TRX-41242,2019-06-27,CUST-1891,Doces,Queijo Mussarela,52.45,8,Cartão de Crédito,Brasília,DF,Loja de Conveniência,EMP-882,419.6
TRX-91965,2013-08-19,CUST-3045,Bebidas,Coca-Cola,91.75,13,Dinheiro,Rio de Janeiro,MG,Supermercado,EMP-921,1192.75
TRX-17181,2019-05-20,CUST-8075,Bebidas,Coca-Cola,68.08,18,Cartão de Crédito,Porto Alegre,BA,Loja de Conveniência,EMP-198,1225.44
TRX-63884,2021-04-28,CUST-1173,Laticínios,Leite Integral,46.96,14,Boleto,Brasília,RJ,Hipermercado,EMP-766,657.44
TRX-13404,2022-08-17,CUST-6377,Carnes,Batata Chips,11.69,1,Boleto,Rio de Janeiro,DF,Minimercado,EMP-686,11.69
TRX-93540,2014-09-09,CUST-6822,Laticínios,Leite Integral,72.74,15,Cartão de Débito,Curitiba,MG,Supermercado,EMP-161,1091.1
TRX-50850,2014-10-14,CUST-9407,Grãos,Chocolate,36.42,19,Boleto,Belo Horizonte,MG,Loja de Conveniência,EMP-416,691.98
TRX-54944,2021-05-12,CUST-1132,Carnes,Filé de Frango,66.11,5,Cartão de Crédito,Curitiba,AM,Supermercado,EMP-532,330.55
TRX-35612,2017-04-21,CUST-4297,Doces,Coca-Cola,34.81,16,Pix,Brasília,PE,Hipermercado,EMP-730,556.96
TRX-64879,2016-06-06,CUST-2717,Laticínios,Chocolate,91.14,16,Cartão de Débito,São Paulo,PR,Minimercado,EMP-577,1458.24
TRX-37936,2021-04-16,CUST-6431,Doces,Arroz Branco,38.22,13,Cartão de Débito,São Paulo,PE,Supermercado,EMP-175,496.86
TRX-13934,2017-09-04,CUST-3333,Frios,Leite Integral,20.25,19,Dinheiro,São Paulo,SP,Minimercado,EMP-302,384.75
TRX-32825,2016-04-09,CUST-3855,Frios,Chocolate,55.9,6,Cartão de Débito,São Paulo,MG,Hipermercado,EMP-203,335.4
TRX-98795,2012-03-13,CUST-2818,Frios,Batata Chips,31.2,8,Dinheiro,Recife,MG,Loja de Conveniência,EMP-999,249.6
TRX-18569,2023-02-05,CUST-3142,Doces,Batata Chips,19.98,13,Dinheiro,Recife,DF,Loja de Conveniência,EMP-751,259.74
TRX-16054,2015-10-19,CUST-4098,Doces,Filé de Frango,30.12,5,Dinheiro,Curitiba,SP,Hipermercado,EMP-993,150.6
TRX-76619,2014-10-16,CUST-4428,Grãos,Coca-Cola,78.68,20,Cartão de Crédito,Belo Horizonte,AM,Loja de Conveniência,EMP-869,1573.6000000000001
TRX-76736,2022-06-16,CUST-9501,Laticínios,Batata Chips,32.86,12,Boleto,Fortaleza,CE,Loja de Conveniência,EMP-374,394.32
TRX-62552,2021-11-26,CUST-1599,Snacks,Batata Chips,89.59,15,Cartão de Débito,Salvador,PR,Hipermercado,EMP-535,1343.8500000000001
TRX-84890,2018-03-27,CUST-7129,Frios,Filé de Frango,9.39,3,Dinheiro,Fortaleza,AM,Hipermercado,EMP-335,28.17
TRX-15392,2021-08-17,CUST-6511,Laticínios,Leite Integral,47.29,14,Dinheiro,Fortaleza,PE,Hipermercado,EMP-491,662.06
TRX-33536,2012-08-08,CUST-5351,Grãos,Coca-Cola,36.55,3,Dinheiro,Manaus,AM,Supermercado,EMP-904,109.64999999999999
TRX-39850,2016-02-04,CUST-2168,Frios,Coca-Cola,55.06,11,Cartão de Débito,Recife,RS,Hipermercado,EMP-863,605.6600000000001
TRX-99592,2024-05-07,CUST-3258,Doces,Chocolate,71.9,18,Dinheiro,São Paulo,RS,Hipermercado,EMP-942,1294.2
TRX-62928,2017-07-27,CUST-1194,Laticínios,Arroz Branco,51.75,5,Pix,Curitiba,PR,Minimercado,EMP-585,258.75
TRX-77610,2015-10-26,CUST-8679,Grãos,Chocolate,46.68,3,Dinheiro,Curitiba,BA,Loja de Conveniência,EMP-314,140.04
TRX-68978,2019-09-01,CUST-7139,Snacks,Filé de Frango,87.5,10,Cartão de Crédito,Fortaleza,PE,Hipermercado,EMP-330,875.0
TRX-65799,2018-11-25,CUST-7608,Doces,Chocolate,69.36,10,Dinheiro,Brasília,SP,Supermercado,EMP-242,693.6
TRX-53286,2014-10-21,CUST-7404,Laticínios,Batata Chips,94.92,3,Boleto,Salvador,PR,Loja de Conveniência,EMP-211,284.76
TRX-84647,2017-08-21,CUST-5991,Bebidas,Batata Chips,11.33,18,Cartão de Débito,São Paulo,DF,Loja de Conveniência,EMP-127,203.94
TRX-36083,2014-02-13,CUST-5650,Snacks,Batata Chips,29.82,17,Cartão de Crédito,Fortaleza,SP,Hipermercado,EMP-630,506.94
TRX-32521,2012-06-28,CUST-7731,Laticínios,Batata Chips,98.97,5,Boleto,Salvador,CE,Supermercado,EMP-498,494.85
TRX-27030,2015-04-10,CUST-8081,Doces,Arroz Branco,66.81,6,Boleto,Brasília,RS,Minimercado,EMP-614,400.86
TRX-99762,2023-08-09,CUST-4304,Bebidas,Batata Chips,45.13,13,Boleto,Curitiba,AM,Hipermercado,EMP-682,586.69
TRX-70319,2019-08-19,CUST-1640,Grãos,Coca-Cola,29.5,15,Dinheiro,Porto Alegre,BA,Minimercado,EMP-525,442.5
TRX-33537,2015-10-24,CUST-8079,Laticínios,Leite Integral,91.17,6,Boleto,Rio de Janeiro,BA,Supermercado,EMP-345,547.02
TRX-45884,2014-11-18,CUST-5782,Grãos,Coca-Cola,70.11,7,Pix,Salvador,AM,Supermercado,EMP-477,490.77
TRX-23791,2013-09-25,CUST-6341,Laticínios,Leite Integral,17.32,7,Boleto,São Paulo,CE,Supermercado,EMP-174,121.24000000000001
TRX-98555,2022-12-15,CUST-7244,Frios,Arroz Branco,40.53,7,Pix,São Paulo,SP,Hipermercado,EMP-217,283.71000000000004
